series,period,days,first_med,first_p10,last_med,pre_auction,share_night,share_m0700,share_m0900,share_auction,share_main,share_evening,share_pre,weekend_days
LKOH,2024-02,21,09:55,09:55,23:45,0.0000,0.0000,0.0000,0.0000,0.0014,0.8947,0.1031,0.0000,8.0000
LKOH,2024-03,21,09:55,09:55,23:45,0.0000,0.0000,0.0000,0.0000,0.0012,0.9012,0.0971,0.0000,10.0000
LKOH,2024-04,22,09:55,09:55,23:45,0.0000,0.0000,0.0000,0.0000,0.0016,0.8785,0.1134,0.0000,8.0000
LKOH,2024-05,23,09:55,09:55,23:45,0.0000,0.0000,0.0000,0.0000,0.0021,0.8706,0.1257,0.0000,8.0000
LKOH,2024-06,20,09:55,09:55,23:45,0.0000,0.0000,0.0000,0.0000,0.0009,0.9042,0.0910,0.0000,10.0000
LKOH,2024-07,23,09:55,09:55,23:45,0.0000,0.0000,0.0000,0.0000,0.0008,0.9009,0.0967,0.0000,8.0000
LKOH,2024-08,22,07:00,07:00,23:45,0.9091,0.0000,0.0021,0.0012,0.0009,0.8869,0.1072,0.0040,9.0000
LKOH,2024-09,21,07:00,07:00,23:45,1.0000,0.0000,0.0020,0.0009,0.0011,0.8836,0.1134,0.0033,9.0000
LKOH,2024-10,23,07:00,07:00,23:45,1.0000,0.0000,0.0016,0.0006,0.0006,0.9022,0.0948,0.0021,8.0000
LKOH,2024-11,21,07:00,07:00,23:45,1.0000,0.0000,0.0020,0.0010,0.0010,0.8919,0.1028,0.0031,9.0000
LKOH,2024-12,22,07:00,07:00,23:45,1.0000,0.0000,0.0014,0.0007,0.0004,0.9086,0.0861,0.0023,9.0000
LKOH,2025-01,22,07:00,06:55,23:45,1.0000,0.0000,0.0037,0.0017,0.0033,0.8618,0.1151,0.0057,8.0000
LKOH,2025-02,20,06:55,06:55,23:45,1.0000,0.0002,0.0244,0.0272,0.0038,0.7957,0.1429,0.0477,8.0000
LKOH,2025-03,21,06:55,06:55,23:45,1.0000,0.0002,0.0321,0.0215,0.0041,0.7615,0.1385,0.0543,10.0000
LKOH,2025-04,22,06:55,06:55,23:45,1.0000,0.0003,0.0500,0.0286,0.0077,0.7168,0.1797,0.0879,8.0000
LKOH,2025-05,22,06:55,06:55,23:45,1.0000,0.0007,0.0535,0.0406,0.0084,0.7285,0.1199,0.1127,9.0000
LKOH,2025-06,21,06:55,06:55,23:45,1.0000,0.0009,0.0522,0.0235,0.0054,0.7753,0.1153,0.0826,9.0000
LKOH,2025-07,23,06:55,06:55,23:45,1.0000,0.0002,0.0504,0.0298,0.0045,0.7866,0.1004,0.0822,8.0000
LKOH,2025-08,21,06:55,06:55,23:45,1.0000,0.0002,0.0389,0.0295,0.0052,0.7925,0.1655,0.0759,10.0000
LKOH,2025-09,22,06:55,06:55,23:45,1.0000,0.0002,0.0371,0.0252,0.0050,0.8017,0.1163,0.0648,8.0000
LKOH,2025-10,23,06:55,06:55,23:45,1.0000,0.0003,0.0426,0.0355,0.0056,0.7516,0.1418,0.0891,8.0000
LKOH,2025-11,20,06:55,06:55,23:45,1.0000,0.0005,0.0539,0.0254,0.0075,0.7157,0.1721,0.0875,10.0000
LKOH,2025-12,23,06:55,06:55,23:45,1.0000,0.0004,0.0467,0.0334,0.0042,0.7430,0.1289,0.0913,8.0000
LKOH,2026-01,21,06:55,06:55,23:45,0.9524,0.0004,0.0328,0.0391,0.0088,0.7292,0.1417,0.0985,9.0000
LKOH,2026-02,20,06:55,06:55,23:45,1.0000,0.0003,0.0412,0.0328,0.0042,0.7870,0.1192,0.0759,8.0000
LKOH,2026-03,22,06:55,06:55,23:45,1.0000,0.0015,0.0671,0.0421,0.0089,0.7310,0.1253,0.1203,9.0000
LKOH,2026-04,22,06:55,06:55,23:45,1.0000,0.0004,0.0479,0.0406,0.0052,0.7376,0.1300,0.0990,8.0000
LKOH,2026-05,21,06:55,06:55,23:45,1.0000,0.0003,0.0449,0.0334,0.0071,0.7949,0.1118,0.0869,10.0000
LKOH,2026-06,22,06:55,06:55,23:45,1.0000,0.0002,0.0416,0.0346,0.0048,0.8063,0.0964,0.0811,8.0000
LKOH,2026-07,23,06:55,06:55,23:45,1.0000,0.0001,0.0640,0.0499,0.0088,0.7536,0.1118,0.1203,8.0000
LKOH,2026-08,21,06:55,06:55,23:45,1.0000,0.0003,0.0696,0.0253,0.0050,0.7823,0.0984,0.0909,10.0000
LKOH,2026-09,9,06:55,06:55,23:45,1.0000,0.0004,0.1004,0.0285,0.0046,0.6867,0.1384,0.1223,2.0000
MX,2022-01,21,07:00,07:00,23:45,1.0000,0.0000,0.0718,0.0217,0.0040,0.7540,0.1234,0.0935,0.0000
MX,2022-02,19,07:00,07:00,23:45,0.9474,0.0000,0.0635,0.0249,0.0063,0.7102,0.1486,0.0900,0.0000
MX,2022-03,6,10:00,10:00,13:55,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
MX,2022-04,21,10:00,10:00,18:40,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
MX,2022-05,18,10:00,10:00,18:40,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
MX,2022-06,21,10:00,10:00,18:45,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
MX,2022-07,21,10:00,10:00,23:45,0.0000,0.0000,0.0000,0.0000,0.0000,0.9686,0.0314,0.0000,0.0000
MX,2022-08,23,10:00,10:00,23:45,0.0000,0.0000,0.0000,0.0000,0.0000,0.9449,0.0551,0.0000,0.0000
MX,2022-09,22,09:00,09:00,23:45,0.6818,0.0000,0.0000,0.0248,0.0049,0.9073,0.0506,0.0248,0.0000
MX,2022-10,21,09:00,09:00,23:45,1.0000,0.0000,0.0000,0.0494,0.0091,0.8744,0.0603,0.0494,0.0000
MX,2022-11,21,09:00,09:00,23:45,1.0000,0.0000,0.0000,0.0548,0.0122,0.8089,0.0784,0.0548,0.0000
MX,2022-12,22,09:00,09:00,23:45,1.0000,0.0000,0.0000,0.0478,0.0070,0.8569,0.0734,0.0478,0.0000
MX,2023-01,21,09:00,09:00,23:45,1.0000,0.0000,0.0000,0.0494,0.0097,0.8440,0.0862,0.0494,0.0000
MX,2023-02,19,09:00,09:00,23:45,1.0000,0.0000,0.0000,0.0518,0.0094,0.8618,0.0674,0.0518,0.0000
MX,2023-03,22,09:00,09:00,23:45,1.0000,0.0000,0.0000,0.0547,0.0099,0.8599,0.0714,0.0547,0.0000
MX,2023-04,20,09:00,09:00,23:45,1.0000,0.0000,0.0000,0.0502,0.0088,0.8684,0.0708,0.0502,0.0000
MX,2023-05,21,09:00,09:00,23:45,1.0000,0.0000,0.0000,0.0525,0.0072,0.8497,0.0826,0.0525,0.0000
MX,2023-06,21,09:00,09:00,23:45,1.0000,0.0000,0.0000,0.0410,0.0085,0.8863,0.0605,0.0410,0.0000
MX,2023-07,21,08:55,08:55,23:45,1.0000,0.0000,0.0001,0.0812,0.0106,0.8244,0.0945,0.0812,0.0000
MX,2023-08,23,08:55,08:55,23:45,1.0000,0.0000,0.0002,0.0491,0.0089,0.8565,0.0788,0.0493,0.0000
MX,2023-09,21,09:00,08:55,23:45,1.0000,0.0000,0.0000,0.0390,0.0074,0.8896,0.0646,0.0393,0.0000
MX,2023-10,22,09:00,09:00,23:45,1.0000,0.0000,0.0000,0.0468,0.0085,0.8577,0.0866,0.0468,0.0000
MX,2023-11,22,08:55,08:55,23:45,1.0000,0.0000,0.0003,0.0386,0.0078,0.8622,0.0786,0.0391,0.0000
MX,2023-12,21,08:55,08:55,23:45,1.0000,0.0000,0.0001,0.0344,0.0075,0.8701,0.0789,0.0346,0.0000
MX,2024-01,21,08:55,08:55,23:45,1.0000,0.0000,0.0002,0.0422,0.0077,0.8736,0.0829,0.0424,0.0000
MX,2024-02,20,08:55,08:55,23:45,1.0000,0.0000,0.0001,0.0358,0.0083,0.8584,0.0799,0.0362,0.0000
MX,2024-03,20,08:55,08:55,23:45,1.0000,0.0000,0.0001,0.0365,0.0073,0.8655,0.0716,0.0366,0.0000
MX,2024-04,22,08:55,08:55,23:45,1.0000,0.0000,0.0001,0.0383,0.0073,0.8711,0.0808,0.0383,1.0000
MX,2024-05,21,08:55,08:55,23:45,1.0000,0.0000,0.0001,0.0257,0.0045,0.8882,0.0713,0.0257,0.0000
MX,2024-06,19,09:55,08:55,23:45,0.3684,0.0000,0.0000,0.0000,0.0005,0.9301,0.0598,0.0000,0.0000
MX,2024-07,23,09:55,09:55,23:45,0.0000,0.0000,0.0000,0.0000,0.0002,0.9194,0.0802,0.0000,0.0000
MX,2024-08,22,09:55,09:55,23:45,0.0000,0.0000,0.0000,0.0000,0.0005,0.8971,0.1024,0.0000,0.0000
MX,2024-09,21,09:55,09:55,23:45,0.0000,0.0000,0.0000,0.0000,0.0004,0.9135,0.0861,0.0000,0.0000
MX,2024-10,23,09:55,09:55,23:45,0.0000,0.0000,0.0000,0.0000,0.0003,0.9121,0.0878,0.0000,0.0000
MX,2024-11,20,09:55,09:55,23:45,0.0000,0.0000,0.0000,0.0000,0.0006,0.8557,0.1439,0.0000,1.0000
MX,2024-12,21,09:55,09:55,23:45,0.0000,0.0000,0.0000,0.0000,0.0007,0.8883,0.1116,0.0000,1.0000
MX,2025-01,20,09:55,08:55,23:45,0.2500,0.0000,0.0000,0.0000,0.0015,0.8693,0.1121,0.0000,0.0000
MX,2025-02,20,08:55,08:55,23:45,1.0000,0.0000,0.0005,0.0448,0.0078,0.7445,0.1844,0.0456,0.0000
MX,2025-03,21,08:55,08:55,23:45,1.0000,0.0000,0.0013,0.0523,0.0048,0.7342,0.2079,0.0538,0.0000
MX,2025-04,22,08:55,08:55,23:45,1.0000,0.0000,0.0007,0.0444,0.0078,0.7243,0.1978,0.0455,0.0000
MX,2025-05,20,08:55,08:55,23:45,1.0000,0.0000,0.0011,0.0667,0.0088,0.7652,0.1450,0.0676,0.0000
MX,2025-06,20,08:55,08:55,23:45,1.0000,0.0000,0.0007,0.0523,0.0073,0.7861,0.1522,0.0531,0.0000
MX,2025-07,23,08:55,08:55,23:45,1.0000,0.0000,0.0009,0.0532,0.0065,0.7779,0.1462,0.0542,0.0000
MX,2025-08,21,08:55,08:55,23:45,1.0000,0.0000,0.0005,0.0607,0.0058,0.7529,0.1842,0.0628,6.0000
MX,2025-09,22,08:55,08:55,23:45,1.0000,0.0000,0.0005,0.0486,0.0077,0.7702,0.1699,0.0492,6.0000
MX,2025-10,23,08:55,08:55,23:45,1.0000,0.0000,0.0004,0.0513,0.0076,0.7979,0.1203,0.0547,6.0000
MX,2025-11,19,08:55,08:55,23:45,1.0000,0.0000,0.0008,0.0548,0.0057,0.7849,0.1502,0.0560,7.0000
MX,2025-12,22,08:55,08:55,23:45,1.0000,0.0000,0.0006,0.0496,0.0048,0.7751,0.1361,0.0500,6.0000
MX,2026-01,19,08:55,08:55,23:45,1.0000,0.0000,0.0006,0.0706,0.0104,0.7662,0.1510,0.0711,5.0000
MX,2026-02,20,08:55,08:55,23:45,0.9500,0.0000,0.0004,0.0473,0.0073,0.8058,0.1215,0.0483,6.0000
MX,2026-03,22,08:55,08:55,23:45,1.0000,0.0000,0.0003,0.0532,0.0117,0.8127,0.1267,0.0540,5.0000
MX,2026-04,22,08:55,08:55,23:45,1.0000,0.0000,0.0003,0.0415,0.0065,0.8258,0.1061,0.0419,8.0000
MX,2026-05,21,08:55,08:55,23:45,0.9524,0.0000,0.0003,0.0558,0.0090,0.8102,0.0972,0.0561,8.0000
MX,2026-06,22,08:55,08:55,23:45,0.9545,0.0000,0.0002,0.0541,0.0062,0.8422,0.0922,0.0545,6.0000
MX,2026-07,23,06:55,06:55,23:45,1.0000,0.0000,0.0445,0.0508,0.0099,0.8115,0.0880,0.0915,8.0000
MX,2026-08,21,06:55,06:55,23:45,1.0000,0.0001,0.0739,0.0311,0.0056,0.7518,0.1162,0.1157,6.0000
MX,2026-09,9,06:55,06:55,23:45,1.0000,0.0002,0.0634,0.0311,0.0051,0.7013,0.1253,0.0871,2.0000
NG,2022-01,21,07:00,07:00,23:45,1.0000,0.0000,0.0386,0.0237,0.0065,0.5592,0.3397,0.0715,0.0000
NG,2022-02,19,07:00,07:00,23:45,0.9474,0.0000,0.0382,0.0229,0.0100,0.6155,0.3147,0.0663,0.0000
NG,2022-03,20,10:00,10:00,18:40,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
NG,2022-04,21,10:00,10:00,18:40,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
NG,2022-05,18,10:00,10:00,18:40,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
NG,2022-06,21,10:00,10:00,18:45,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
NG,2022-07,21,10:00,10:00,23:45,0.0000,0.0000,0.0000,0.0000,0.0000,0.8358,0.1642,0.0000,0.0000
NG,2022-08,23,10:00,10:00,23:45,0.0000,0.0000,0.0000,0.0000,0.0000,0.7491,0.2509,0.0000,0.0000
NG,2022-09,22,09:00,09:00,23:45,0.6818,0.0000,0.0000,0.0203,0.0034,0.7311,0.2350,0.0203,0.0000
NG,2022-10,21,09:00,09:00,23:45,1.0000,0.0000,0.0000,0.0420,0.0046,0.7154,0.2381,0.0420,0.0000
NG,2022-11,21,09:00,09:00,23:45,1.0000,0.0000,0.0000,0.0411,0.0061,0.6356,0.3040,0.0411,0.0000
NG,2022-12,22,09:00,09:00,23:45,1.0000,0.0000,0.0000,0.0548,0.0093,0.5939,0.3243,0.0548,0.0000
NG,2023-01,21,09:00,09:00,23:45,1.0000,0.0000,0.0000,0.0527,0.0095,0.6239,0.3246,0.0527,0.0000
NG,2023-02,19,09:00,09:00,23:45,1.0000,0.0000,0.0000,0.0434,0.0079,0.6070,0.3443,0.0434,0.0000
NG,2023-03,22,09:00,09:00,23:45,1.0000,0.0000,0.0000,0.0378,0.0064,0.6466,0.2879,0.0378,0.0000
NG,2023-04,20,09:00,09:00,23:45,1.0000,0.0000,0.0000,0.0336,0.0049,0.7228,0.2074,0.0336,0.0000
NG,2023-05,21,09:00,09:00,23:45,1.0000,0.0000,0.0000,0.0372,0.0037,0.7086,0.2433,0.0372,0.0000
NG,2023-06,21,09:00,09:00,23:45,1.0000,0.0000,0.0000,0.0367,0.0036,0.7621,0.1904,0.0367,0.0000
NG,2023-07,21,08:55,08:55,23:45,1.0000,0.0000,0.0001,0.0233,0.0039,0.7527,0.2171,0.0234,0.0000
NG,2023-08,23,08:55,08:55,23:45,1.0000,0.0000,0.0004,0.0293,0.0041,0.7658,0.1853,0.0298,0.0000
NG,2023-09,21,09:00,08:55,23:45,1.0000,0.0000,0.0000,0.0354,0.0045,0.7537,0.1831,0.0354,0.0000
NG,2023-10,22,09:00,09:00,23:45,1.0000,0.0000,0.0000,0.0387,0.0039,0.7296,0.2151,0.0387,0.0000
NG,2023-11,22,08:55,08:55,23:45,1.0000,0.0000,0.0006,0.0355,0.0061,0.6756,0.2516,0.0362,0.0000
NG,2023-12,21,08:55,08:55,23:45,1.0000,0.0000,0.0005,0.0378,0.0068,0.6307,0.3382,0.0380,0.0000
NG,2024-01,21,08:55,08:55,23:45,1.0000,0.0000,0.0008,0.0342,0.0060,0.6095,0.3377,0.0353,0.0000
NG,2024-02,20,08:55,08:55,23:45,1.0000,0.0000,0.0003,0.0258,0.0030,0.6363,0.3262,0.0260,0.0000
